full_text
PIUTANG PLN KE PEMERINTAH NAIK 156%. ARTINYA PEMERINTAH NUNGGAK BAYAR KE PLN SEHINGGA PLN TIDAK PUNYA DUIT. TIDAK PUNYA DUIT SEHINGGA TIDAK BISA BEKI BATUBARA TIDAK BISA BELI BATUBARA SUPLAI LISTRIK BERKURANG. SIAP2 MENYALA BERGILIR BUKAN PEMADAMAN BERGILIR Dari foto laporan  
Beasiswa 2026 yang masih buka  
Purbaya : Presiden itu pinter banget inget angka angka yang kita sebutkan jadi saya gaboleh ngibul Densu : Tapi kok bisa dikibulin Pak Dadang (kepala BGN yang tertangkap korupsi) Purbaya : Bukan dikibulin dia tau dia hatinya baik hehe Sapuin terus pakkk  
isi yapping prabowo dalam hut bhayangkara: - sambutan pejabat yang hadir 10 menit - saudara sudara sekalian - polri hadir untuk rakyat - polri harus mengabdi kepada rakyat - polri harus jadi contoh bagi rakyat - tidak mungkin ada negara maju tanpa ada kepastian hukum - tidak  
List yang tidak bayar pajak di Indonesia (DITANGGUNG APBN) : Presiden dan Wakil Presiden Menteri dan Wakil Menteri Anggota DPR RI Anggota DPD RI Hakim Pejabat negara lainnya yang diatur dalam peraturan perundang-undangan ASN (PNS dan PPPK) Anggota TNI  
REKTOR ITB KE KOMISI X DPR: KAMI CUMA DIBIAYAI APBN 18% UKT 26% SISANYA CARI SENDIRI! INI KAMI SANGAT BERAT! DI MALAYSIA KAMPUS DIBIAYAI APBN 45%. DI CHINA 70-80%. DI SINGAPURA ANGGARANNYA 10x ITB 50% DARI APBN. KITA KAYA KAMPUS DI AMERIKA YANG CUMA 10% APBN.  
Bahlil ngamuk ditanyain kapan harga pertamax turun minyak dunia naik 2/ 3 bulan kemarin harga BBM tidak kita naikan sekarang Pertamax naik baru 2/ 3 minggu udah di tanya kapan turun We are finished Bahlil lupa gajinya berasal dari mana gaya sok sok an lagi  
Peringatan darurat Jabat menteri dan staf khusus tapi masih aja jadi komisaris. SERAKAHH WOYY SERAKAH ANJJ!!!! Double gaji double tunjangan dan double fasilitas Tapi pemerintah bilang nya = Efisiensi FAKKKK!!  
UKT rata-rata 5jt = 15 - 20 triliun UKT rata-rata 7 5jt = 22 - 30 triliun UKT rata-rata 10jt = 30 - 40 triliun Tapi tetap worth it setahun  
Bentar ini kok yel yel SPPI BELA NEGARA Tolong jelasin BELA NEGARA di bagian yang mana Kopdes juga banyakan yang ditengah hutan Atau konsepnya mau nyebut bela pemerintah rada gak enak didenger jadi disamarkan  
82% pendapatan negara dari pajak dimana pajak di pake buat nge gaji pejabat dan bisa bisanya presiden menye menye + purbaya emang lu bos gw?  
Nyesaaaaaak bos ! Stop foya2 keluar negeri Rampingkan kabinet pecat 50 % menteri/ pejabat tinggi Stop MBG goblok itu Tarik kembali uang pajak rakyat di Danantara Hentikan kekuasaan dayang2 SPRI  
Konferensi Republik dibatalkan di kampus UI beberapa jam sebelum acara. Ini mengapa kita tak bisa terlalu naif melihat 3 menteri dan Totpol di UGM itu beneran mau buka ruang dialog yang demokratis.  
TUNTUTAN KELIRU MAHASEWA... #propaganda #mahasiswa #viralvideo #kdmbapakaing #presiden  
Tapi lagaknya kayak yang paling ngerti pertahanan intelijen geopolitik antek asing dan saya tahu yang biayai demo . Intelnya sendiri kerjanya nyiram air keras ke sipil.
ibarat lu lebih percaya prabowo bilang mbg itu terlaksana dengan BAIK daripada percaya murid pada keracunan dari pernyataan MURID dan GURUNYA sendiri
Ini saya kasih subtitle bahasa Indonesia Tiga bank internasional menarik uang 11.5 triliun rupiah ke negaranya  
Suhardiman Amby waktu debat calon bupati Kuantan Singingi Riau: JIKA MASIH ADA KORUPSI KITA HARUS TAMPIL SELAYAKNYA PANGLIMA SIAPKAN TIANG GANTUNGAN TIGA BUAH SATU UNTUK DIA SATU UNTUK AYAHNYA SATU UNTUK SIAPA YANG MELAKUKAN TINDAKAN KORUPSI INI TIDAK MAIN-MAIN!!! INI  
Siapa saja tokoh yang berada di lingkar bisnis Raffi Ahmad? Penelusuran kami menemukan sedikitnya 17 individu yang terindikasi sebagai Politically Exposed Person (PEP). Lihat daftar lengkapnya dan baca liputan investigasi selengkapnya -    
Pemerintah sadar nggak sih kalau keadaan di masyarakat sekarang udah se-chaos ini? Kita yang di lapangan malah jadi sasaran semprot penolakan dibentak dikejar anjing sampai dihujat. Padahal kita sama-sama cuma cari rezeki yang halal. Sampai aku nangis Orang tuaku  
Efek MBG libur ke harga bahan pokok : - Telur biasanya 30k tembus sampai 21k - Sawi ijo biasanya 10k jadi 2k per kg - Labu siam 2k perkilo - Ayam biasanya 40k bisa jadi 30k - Cabe SETAN 100K jadi 35k - Brokoli 14k perkilo - Bawang merah sempat naik 80k jadi 33k sekilo Kalo
PT Pertamina International Shipping (PIS) perusahaan pelayaran BUMN yang mengangkut energi seluruh Indonesia. Dewan Komisarisnya: a. Wakil Menteri Luar Negeri (aktif) b. Deputi Kemensetneg Eselon I (aktif) c. Tenaga Ahli Menteri ESDM (aktif) d. Asisten Deputi SDM  
Menghadapi jalanan rusak pejabatnya beli mobil harga miliaran rupiah pake duit rakyat. Rakyatnya naik motor batok geter yang rodanya goal-geol. Dari sini kita bisa menilai selain ada kerusakan jalan raya otak pejabat juga ternyata rusak
Prabowo : Catat Rekam Kalau PRABOWO SUBIANTO Jadi Presiden Indonesia Kesehatan Gratis Subsidi Listrik Subsidi BBM Sekolah Gratis MBG Angkutan kota kota besar kita kasih subsidi 100% Sebanyak itu Yang Realisasi Cuma MBG karna cuan besar dan menguntungkan rekan sejawat  
Saat ini ada 25 wakil menteri yang juga menjabat sebagai komisaris BUMN. Padahal putusan Nomor 128/PUU-XXIII/2025 jelas menegaskan bahwa wakil menteri tidak boleh rangkap jabatan.  
purbaya baru saja dapat perintah dari prabowo tentang: - Prabowo memutuskan membubarkan Bea Cukai - banyak kasus korupsi - 7 pejabat/pegawai Kemenkeu ditangkap KPK di awal 2026 terkait kasus tersangka korupsi - jika dalam waktu setahun tidak ada perbaikan - lembaga ini akan  
Dan ternyata Ahli DPR dalam gugatan MBG di anggaran pendidikan adalah Dekan FH UI dekan saya sendiri Bapak Parulian Paidi Aritonang. Betapa kecewanya dan sedihnya saya ketika menyaksikan hal tersebut dan vis a vis dengannya di MK.  
MBG sedang off selama libur sekolah. Apakah ada siswa yg berteriak kelaparan atau sakit karena kurang asupan gizi selama liburan?
HAKIM MK: Saya bacakan dari saksi ahli pemerintah. Dia ini guru besar. Mengajar di 10 perguruan tinggi. Standar tunjangan minimal Rp2.870.000 sampai dengan Rp7.240.000 Kali 10 perguruan tinggi maka minimum dia dapat Rp28.700.000 dan maksimum Rp72.400.000 *** Buset ngajar  
Lulusan Harvard dan Stanford university nggak laku di negara ini yang ada jadi bawahan mereka ini tips sukses di indo: - cukup jadi penjilat presiden - jadi tim sukses waktu pilpres - kalo bisa ada adegan nangis poin +  
Mahasiswa UI gelar demo di Mabes Polri saat HUT Bhayangkara Rabu (1/7/2026). ~NJ  
TNI HADIR MEMBANTU PEMERINTAH ATASI KESULITAN RAKYAT. #tnipolriindonesia #viral #hut #kdm #presiden  
Tersangka baru Koruptor MBG beliau juga POLISI AKTIF Inikah POLRI yang dibanggakan sama Presiden Prabowo Korupsi di depan mata gini 19juta lapangan kerja untuk koruptor NEGARA SAKITTT  
Lo semua pasti udah denger: 30 Juni 2026 Nadiem Makarim divonis 10 tahun penjara sama Pengadilan Tipikor Jakpus kasus korupsi pengadaan Chromebook kerugian negara Rp1 56 triliun. Tapi sebelum lo simpulin apa-apa gue ajak bedah utuh 5 tahun kepemimpinannya di  
mbg gagal ikn mangkrak kopdes ga karuan program pemerintah yang berjalan mulus cuma menaikan pajak doang tokaaaaay
sedih dan kecewa bgt sama pemerintah dosen ngajar belasan tahun tapi gajinya 2 6 jt/bulan. baru 3 bulan terakhir naik jadi 3 3 jt. gedean gaji pegawai MBG pas pidato bilang duitnya ga ada giliran buat latihan pegawai kopdes anggarannya 45 jt/orang  
Guys ini berita yang kedengarannya membosankan tapi dampaknya ke kantong lo lebih nyata dari yang lo kira. Menteri Keuangan kita baru bilang pemerintah sedang mempertimbangkan untuk melebarkan defisit APBN di atas 3 persen. Gw jelasin dulu apa artinya buat lo yang gatau Defisit  
BERITA KERACUNAN MBG UDAH SAMPAI JERMAN! 🇩🇪 - Media Jerman Reuters meliput keracunan di Jawa Barat September lalu - Gubernur Jawa Barat KDM bilang kalau ada 4 wilayah di Jawa Barat yang terdampak - Lebih dari 1000 siswa terdampak. SAMPAI JERMAN! MALU GAK TUH?  
Tahun 2005. Harga minyak dunia sedang naik subsidi BBM dari APBN membengkak. Keadaan fiskal sempit mau ini susah mau itu susah. Mesti ada anggaran yang dilonggarkan. Presiden SBY berkoordinasi dengan DPR dan MPR untuk meminta persetujuan. Agar tidak makin membengkak  
- Ga bisa menangani bencana Sumatra? Dibelain. - Keluar negeri terus? Dibelain. - Kurban pakai APBN? Dibelain. - Rupiah melemah? Dibelain. - BBM naik? Dibelain. - Harga kebutuhan pokok naik? Dibelain. - PHK massal terjadi? Dibelain. - Daya beli masyarakat turun? Dibelain. - Utang
3. Fatimah ditanya masalah apa yg didepan mata pada saat ini dan langsung kasih Contoh MBG Masalah masa lalu yg masih adalah KORUPSI MBG bahkan Kepala2nya dicopot karena KORUPSI Menangkap Seseorang yg ternyata diduga korupsi itu bukan sebuah pembaharuan namun kewajiban  
KUASA HUKUM NADIEM: INI PRESEDEN JELEK HATI-HATI KALIAN DARI SWASTA YANG JADI MENTERI JANGAN COBA-COBA! MAKA AKAN KENA PIDANA!  
Btw ternyata banyak orang yang clueless tentang berita sama sekali. Ada loh yang gak tau kalau Nadiem divonis kemarin. Ada loh yang gak tau kalau mahasiswa demo MBG itu karena pemborosan anggaran 1.2 triliun per hari. Ada loh yang gak tau kalau Dadan ditangkap kejaksaan
Tidak semua kebijakan yang saya ambil mendapat dukungan penuh dari publik. Contohnya saat pemerintah memutuskan mengalihkan subsidi BBM untuk membangun infrastruktur. Namun hasilnya jelas kita berhasil menurunkan biaya logistik mengurangi jumlah desa tertinggal dan  
Guys gw mau cerita tentang sesuatu yang jarang dibahas secara serius. BJ Habibie menjabat presiden cuma 17 bulan. Dan banyak orang mengenang dia cuma sebagai ilmuwan pesawat terbang yang romantis sama Ainun. Padahal dia melakukan sesuatu yang secara ekonomi hampir tidak masuk  
Bocah paling beruntung di Indonesia. Riwayat pendidikan gak jelas tapi bisa jadi walikota dan wakil presiden. Menangis pendiri Republik melihat kenyataan ini.  
Berita di TV Argentina 🇦🇷 360 murid keracunan MBG di Sragen Jawa Tengah. Kejadian Agustus 2025. Ratusan murid menderita sakit kepala dan diare.  
Pemerintah Wujudkan Janji Soal Lapangan Kerja... #pemerintahindonesia #presiden #mbg #rakyat #mahasiswa  
nah pas bgt kemarin banyak yg demo dukung MBG langsung aja ikut nyumbang  
 kok udah ga perna bahasa rupiah lagi?  
alasan Investor Asing Kabur menurut tom lembong : - Regulasi berubah-ubah sesuai keinginan yg berkuasa - tidak konsisten tidak bisa diprediksi - Kriminalisasi nyata Nadiem Tom Lembong BRI Ventures Telkom Ventures semua dikriminalisasi - Danantara tidak transparan - laporan  
Pemerintah bisa bersikap seolah semuanya baik-baik saja tetapi melemahnya nilai tukar rupiah tidak bisa berbohong. Ada yang salah dengan negeri ini dan yang lebih menyedihkan para pemimpinnya seakan tidak mau menerima kenyataan
jangankan pemain timnas. presiden Anda prabowo aja pernah keliatan nonton pake streaming ilegal twitter pas tahun lalu  
Jokowi main raja-rajaan di Lampung ternyata hanya settingan   sendiri dan pelakunya semua orang bermasalah dengan korupsi. Jokowi terminal orang bermasalah gas pooolll Mbak Novie!  
Lucunya Negeri +62 1. PAM = Perusahaan Air Minum... airnya gak bisa diminum 2. MBG = Makan Bergizi Gratis... gak bergizi dan gak gratis 3. IKN = Ibu Kota Negara... statusnya bukan ibukota negara 4. KPK = Komisi Pemberantasan Korupsi... korupsinya malah makin merajalela 5. DPR =
bayangin jadi anak kecil yang tiap hari datang ke sekolah begini. bukan minta fasilitas mewah cuma tempat belajar yang layak aja rasanya masih sulit didapat. mirisnya pemerintah lebih sering sibuk jual mimpi daripada beresin masalah paling dasar. kalian masih yakin pendidikan  
tokoh-tokoh anti korupsi pakar hukum bahkan ketua tim perumus UU Tipikor menyebut Nadiem harusnya bebas krn tidak ada unsur korupsi nadiem dgn suara bergetar: saya udh gatau lagi harus minta tolong ke siapa. harapan saya satu-satunya adalah kepada rakyat Indonesia  
Bagi yang belum yakin tentang rapor merah Prabowo-Gibran: 1. Nilai tukar rupiah terendah sepanjang sejarah 2. Kabinet tergemuk sepanjang sejarah 3. Presiden paling sibuk ke luar negeri dan wapres paling tidak berguna sepanjang sejarah (51 kunjungan dalam 2 thn sementara Jokowi
prabowo lagi lagi masuk media asing karena: - Bank asing pilih cabut daripada ikut agenda Prabowo - 11 5 triliun rupiah juta ditarik Citigroup StanChart HSBC sejak 2024 - OJK diduga lobi bank untuk biayai MBG dan Kopdes - Sebab takut kebijakan Prabowo terlalu dikuasai negara -  
Pembahasan MBG di acara 딥다이브 di Korea: 1) MBG adalah program ambisius Presiden Prabowo untuk memberi makan siang 83 juta orang terbesar di dunia 2) Dalam setahun pertama penerimanya 62 5 juta orang bagus dong? 3) Tapi ternyata banyak kendala: a) Awal Juni kepala BGN  
 KEREN SIH INI HAHAHA Aksi #demo Mahasiswa UI hari ini membawa Keranda namun dicegat sama polisi di depan Mabes Polri. SEMANGAT TEMEN2 SEMUAA ️️ #IndonesiaGelap  
BEM UI sedang turun aksi tolak MBG di CFD Sudirman pagi ini! keren abis!  
Guys di tengah situasi di mana hampir semua partai politik sudah masuk ke koalisi pemerintah di mana oposisi formal praktis tidak ada di mana DPR sudah tidak bisa diharapkan untuk jadi pengawas yang jujur muncul satu pertanyaan yang serius: siapa yang masih berani bicara  
JUST IN: DPR Ungkap Dana Latihan Militer Kopdes Rp 30 Juta per Orang
When profesi presiden disini ga lebih baik dari barista kopken  
prabs pernah bilang kepercayaan dunia untuk investasi di Indonesia semakin meningkat berbanding terbalik dgn cerita pengusaha Martyn Terpilowski investor pada kabur dari Indo krn di lapangan banyak korupsi yg dilakukan oleh pemerintah sendiri  
 VERSI HD: Terpantau BEM UI dicegat membawa keranda dan karangan bunga berduka cita oleh polisi BEM UI: bang abang cukup ngurus MBG ama KDMP ajalah  
Seskab: Program Magang Nasional Dibuka Juli Penghasilan saat magang 5 5 juta. Langsung diterima kerja jadi 7 juta. *** Btw kenapa yang ngomong Sekretaris Kabinet? Ini programnya Kementerian Ketenagakerjaan??? Pak Menterinya literally ada di sebelah dia itu Pak Yassierli???  
Utha Levenia : Masak kalo nggak mengkritisi dibilang buzzer kalo misal apresiasi dibilang buzzer juga Densu : Cuman lu banyakan apresiasi bukan kritik Utha Levenia : kalo gue kan jelas bang kalau gue dari PEMERINTAH. Mas Media : memuji pemerintah sangat boleh tapi ada 3  
BOCOR PRABOWO KETAHUAN BUAT KEBIJAKAN TANPA KONSULTASI MENTERI DAN KABINETNYA SENDIRI TRUS DAPAT MASUKAN DARIMANA? BAU BUSUK DIMANA-MANA The Straits Times dan Bloomberg menyebut langkah ini sebagai crackdown terbesar Prabowo terhadap para konglomerat Indonesia. Dan yang  
Bayangin malem malem denger tangisan kirain kuntilanak gak taunya nanik mbg nangis di ruang tamu
‼️BAGAIMANA JIKA GIBRAN TERBUKTI MELAKUKAN SUAP? APAKAH DAPAT DIMAKZULKAN? 1/3 Sebagaimana di atur dalam Pasal 7A UUD 1945. Presiden dan/atau Wakil Presiden bisa diberhentikan kalau terbukti: pengkhianatan negara korupsi PENYUAPAN tindak pidana berat lain perbuatan tercela Jadi  
Paradoks Presiden - Kritik gaji komisaris - Relawannya diangkat jadi komisaris Apakah kita sedang hidup di Ba Sing Se?  
pemerintah gapernah kehabisan kamus untuk asbun  
SYUKUR MANDAR: KITA GAK BUTUH BGN! Kalau presiden mau kasih makan orang gak mampu. Kenapa ada yayasan kenapa ada SPPG kenapa ada partainya sendiri kenapa sekian partai banyak punya dapur segala macem kenapa ada polisi ada tentara kenapa gitu loh Bang??? Kan kasih aja  
Berita di TV Korsel OBS: Keracunan Massal MBG Terus Bermunculan *** Program MBG yang merupakan proyek unggulan Presiden Indonesia Prabowo Subianto tengah menghadapi krisis hanya sembilan bulan sejak diluncurkan. Hal ini dipicu oleh buruknya pengawasan manajemen dan kurangnya  
MBG gagal IKN mangkrak RUPIAH melemah BUMN rugi terus HUTAN di babat atas nama masa depan HUKUM KEADILAN semakin ga waras program pemerintah ga ada yang sukses kecuali NAIKIN PAJAK
pramono agung baru saja luncurkan Program Traktir Kucing DKI : - Traktir Kucing = Transfer Informasi dan Edukasi Kesejahteraan Hewan - Lokasi baru di Pasar Santa Kebayoran Baru - Programnya sterilisasi gratis vaksinasi rabies edukasi warga - Kuota sterilisasi gratis naik dari  
Rektor UNY bilang siap terima SPPG di kampus. Mahasiswa langsung demo. Spanduknya berbunyi: Kampus tempat memasak pikiran bukan tempat memasak MBG. Respons Wakil Rektor? Kotor. Mengotori lantai mengotori pandangan. Sementara itu di Cilacap 100 titik SPPG resmi  
Pinter cari tau latar belakang komisaris tapi ga pinter cari latar belakang calon presiden pas pilpres 
 korupsi itu kan manusiawi ya wtffff??????  
 #DEMO BESAR HARI INI Ribuan pengemudi ojol dan mahasiswa dijadwalkan aksi #demo di kawasan Monas dan Gedung DPR/MPR RI hari ini. Sebanyak 1.246 personel gabungan diterjunkan untuk mengamankan jalannya aksi sekaligus mengantisipasi kepadatan lalu lintas. Source: TribunX  
Fun fact selama buka petshop dan pet care. Entah kenapa banyak banget kucing jalanan yang datang sendiri kalau lagi sakit. Kayak mereka tahu tempat buat berobat cuma bedanya pakai BPJS versi kucing. Biasanya kami obatin dulu sampai kondisinya membaik. Kalau memang
Ringkasan yang terjadi di Korsel semalam: 0) Kebijakan dan tingkah Presiden Yoon Seokyeol aneh-aneh: - Istrinya ikut campur urusan negara - Ngelindungin petinggi militer dari kasis kematian anggota - Tragedi Itaewon dia lepas tangan - Banyak budget kementrian dicut salah
PERTANYAAN UNTUK PARULIAN AHLI DARI PRESIDEN/ DEKAN FAKULTAS HUKUM UI: Daniel [KUASA HUKUM PENGGUGAT]: Kepada ahli Pak Parulian tadi [MBG] dibandingkan dengan [MBG] di negara-negara lain seperti Italia Swedia Perancis Inggris Brazil India Jepang dan AS. Pertanyaan  
teman-teman yang terkena PHK udah tau belum kalau kalian berhak dapet tunjangan bulanan dari BPJS Ketenagakerjaan lewat program JKP? buat yang belum tau JKP ini adalah program buat pekerja yang kehilangan pekerjaan karena PHK. jadi sekarang manfaat JKP itu sebesar 60% dari  
info aja nihhhh..... BEM UI hari ini ada demo dalam rangka penolakan reformasi polri yang bersamaan dengan hut polri konsepnya dibawa keranda dengan tulisan kepolisian RI artinya bisa kita nilai sendiri (matinya kepolisian RI) Isi Reformasi UU Polri: - Usia pensiun naik - semua  
Pejabat tak ber akhlak. Kalau bukan karena MBG orang-orang didesa jarang makan telor dan daging ayam. Inilah bentuk penghinaan yg nyata. Sudah 81 thn negeri ini merdeka seharusnya anda selaku pejabat yg digaji oleh rakyat yg jarang makan telor merasa malu mengucapkan kalimat  
MOMEN WARTAWAN DIUSIR PRESIDEN LAGI HARI INI *** Wartawan masih ada di lima menit pertama Bapak Presiden. Dengan hormat saya mengundang para wartawan untuk minum kopi. Saya penutupan. *kresek-kresek* Kompas TV: *bawa kamera ke luar*  
Terlalu sibuk ngurus MBG jadi gak sempat lagi latihan baris berbaris  
Dari banyaknya donasi yang dibuat oleh masyarakat dan banyaknya dana yang terkumpul bisa disimpulkan bahwa negara ini nggak kekurangan orang baik. Negara ini cuma kekurangan orang yang mempercayakan uangnya di tangan pemerintah
Anda capek dengan berita MBG...? Tunggu...! masih ada berita 'menarik' lainnya... Pemerintah Siapkan Penyaluran 1.000 Rumah Subsidi bagi Karyawan Dapur MBG... Kementerian Perumahan dan Kawasan Permukiman (PKP) akan menyalurkan 1.000 unit rumah subsidi kepada karyawan satuan  
Nangkap koruptor ga mampu tp nangkap yg kecil kecil dah kaya iblis dasar pemerintah zholim ini kalo salah milih deritanya tiada akhir  
MENKEU: SETAHUN GAK BERES BEA CUKAI DIBUBARIN! DIGANTI OUTSOURCE DARI SWEDIA/SWISS UDAH DIPUTUSIN PRESIDEN  
GILAAA ternyata biaya pelatihan manajer kopdes ini perorang: 45juta rupiah!! 30juta latihan militer. 15 juta untuk substansi koperasi. Untuk 30 000 orang jadi 1.35 T! Dana segini bisa menggratiskan UKT berapa puluh ribu mahasiswa se Indonesia.  
Vibesnya kayak presiden lagi berkunjung ke taman kanak-kanak ditemani ibu negara  
Guys ada berita hari ini yang menurut gue paling mengungkapkan sekaligus paling memalukan dalam sejarah ekonomi Indonesia. Purbaya Yudhi Sadewa Menteri Keuangan membawa laporan 10 perusahaan yang melakukan under invoicing ke makan siang bersama Prabowo. CPO. Batu bara.  
Turut berduka cita atas wafatnya Reformasi Polri Momen BEM UI di cegat polisi saat bawa keranda di depan Mabes Polri Kenapa pada takut dah padahal cuma bawa keranda doang kalau demo pro pemerintah di kasih makan dan minum  
Sikap Prabowo soal demo mahasiswa MBG dan BBM: - BBM subsidi (Pertalite) tidak dinaikkan yang naik cuma Pertamax buat yang punya Alphard - ojol yang pake pertamax cuma 15 % kok pada sewot - MBG tidak dihentikan total cuma dihentikan sementara - MBG ditegaskan tidak akan disetop  
UI baru saja mengumukan acara konfrensi rebuplik di batalkan karna ada tekanan dari pihak tertentu : - Izin dicabut mendadak pukul 11 malam hingga 1 dini hari - padahal sudah dapat konfirmasi sejak 19 Juni - Bukan keinginan internal kampus - tidak narasumber dari pihak jubir  
gue liatnya bingung perasaan itu kajian PSIKOLOGI bukan BIOLOGI deal ya ngatain anak UI jgn minta anak UI demo lagi berarti wle  
Ini beneran petugas pajak sampe ke SPBU buat nagih pajak? udah seboncos ini kahh anggaran DEMI MBG dan KOPDES!!?!!!  
Nggak. MBG sama Kopdes bukan yang bikin rupiah ambruk secara langsung. Tapi dua program ini turut bikin keuangan negara makin kepepet dan itu berefek ke rupiah. Prosesnya gini: kalau pengeluaran negara jauh lebih gede dari pemasukannya pemerintah harus ngutang lebih banyak
Pencucian Uang dengan Aman Bagi mereka yang menumpuk uang haram pemerintah menyediakan cara mencucinya dengan legal: beli Patriot Bond. #KartunMajalahTempo  
18 Juni 2026: BGN Tutup Portal Mitra Tak Ada Lagi Akses untuk Dirikan Dapur MBG yang Baru 1 Juli 2026: Dukung MBG Kapolri Targetkan Pembangunan 1.500 SPPG Tahun Ini  
◦^᪲᪲᪲𝅄 ׁ LIST BEASISWA UNTUK MABA 2026 1️⃣. Beasiswa FUND Indonesia Batch 8 Pendaftaran: Juli 2026 (tanggal nya belum tau). Kampus Target: UI UGM UNAIR UNPAD IPB ITS UNDIP UB UNHAS UIN Jakarta dan UNJ.
Penghasil nikel no.1 dunia CPO no.1 dunia Batubara no.3 dunia Belum sumber daya alam lainnya. Anehnya 82% biaya operasional negara ini diambil dari rakyat melalui berbagai macam jenis pajak. Sudah sangat layak negara ini bubar kalau hanya untuk menyusahkan masyarakat.  
️TW ️ R word Indonesia Masih Gelap Kita Tidak Boleh Lupa! Bagaimana Prabowo-Gibran mengubah Indonesia Emas jadi Indonesia Gelap dalam 100 Hari. Kabinet Super Gemoy anggarannya ngos-ngosan Makan Tidak Bergizi dan Tidak Gratis (dan Tidak Transparan) Oke Gas Oke Gas 
KPK Tegaskan Pengembalian Amplop Menhut Raja Juli Antoni Tak Hapus Dugaan Pidana. Pelaksana Tugas Direktur Penyidikan Komisi Pemberantasan Korupsi (KPK) Achmad Taufik Husein mengingatkan Menteri Kehutanan (Menhut) Raja Juli Antoni bahwa pengembalian amplop yang diduga berkaitan  
momen debat denny dan jubir pemerintah : Denny: MBG 268 triliun kroninya yang korupsi. Presiden dengar apa pura-pura? Levenia: Dengar kok Bang. Sekarang refocus ke daerah 3T. Denny: Yang korupsi orang dalamnya sendiri. Kok lu jual presiden tulus mulu? Levenia: Saya ke  
